"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
171,621082,"Lemoine, Jacob",298,57.4,0.297,0.189,0.281,0.486,0.377,0.351,0.256,11,37,90,12,2070,93.1,91.64,5,63,108,-1.5,5.49,106,145,119,141,296,320,296
170,605513,"Turnbull, Spencer",775,21.9,0.225,0.1,0.222,0.325,0.262,0.286,0.215,9,40,89.5,-3.1,2236,94.9,94.83,5,71,99,-0.10000000000000853,6.36,105,151,116,147,302,329,298
170,488984,"Hunter, Tommy",458,37.1,0.205,0.045,0.237,0.25,0.229,0.301,0.251,9,44,89.1,3.5,2400,92.9,92.86,10,84,86,0,6.36,107,152,117,148,298,326,295
170,622088,"Antone, Tejay",529,32.1,0.242,0.182,0.316,0.424,0.37,0.372,0.247,8,33,93.7,10.8,2677,96.8,96.92,24,80,90,0.10000000000000853,6.47,113,156,119,150,297,320,292
169,605525,"Wendelken, J.B.",1237,13.7,0.442,0.256,0.457,0.698,0.489,0.428,0.366,19,43,92.5,2.1,2219,93.7,93.27,13,79,90,-0.4000000000000057,6.18,109,149,118,150,302,324,300
167,592346,"González, Chi Chi",2011,8.3,0.409,0.182,0.425,0.591,0.448,0.435,0.371,18,44,91.1,4.1,2202,91.3,90.87,11,82,85,-0.3999999999999915,5.94,110,152,116,147,299,325,298
167,641627,"Gott, Trevor",761,21.9,0.275,0.137,0.31,0.412,0.325,0.29,0.238,14,51,83.5,0.3,2033,95.1,94.61,16,93,74,-0.5,6.11,107,152,119,147,297,317,294
164,656818,"Overton, Connor",743,22.1,0.25,0.1,0.257,0.35,0.323,0.382,0.303,10,40,94.1,10.7,2126,90.8,90.54,6,72,92,-0.29999999999999716,6.18,115,152,118,146,289,317,291
163,455119,"Martin, Chris",1521,10.7,0.227,0.091,0.243,0.318,0.247,0.292,0.268,10,44,86,0.8,2062,94.6,94.88,12,83,80,0.30000000000001137,6.55,105,150,117,148,305,322,291
162,622786,"Tinoco, Jesus",382,42.4,0.235,0.235,0.222,0.471,0.364,0.393,0.256,8,34,87.8,12.8,2356,95.9,95.34,11,79,83,-0.6000000000000085,6.05,109,155,117,147,293,316,294
161,475479,"Phelps, David",1340,12,0.211,0,0.296,0.211,0.257,0.278,0.217,8,38,83.6,26.2,2233,93.2,91.41,7,60,101,-1.7999999999999972,5.38,107,153,123,147,296,320,293
161,669467,"Pallante, Andre",1753,9.2,0.269,0.231,0.286,0.5,0.353,0.288,0.256,7,26,84,-5.9,2108,94.8,95.31,12,60,101,0.5,6.56,111,152,118,147,304,322,301
160,665152,"Kremer, Dean",2933,5.5,0.375,0.2,0.389,0.575,0.429,0.364,0.305,15,40,86.9,9.1,2141,91.7,91.52,6,78,82,-0.20000000000000284,6.4,109,153,119,148,304,320,294
160,606131,"Perdomo, Luis",285,56.1,0.286,0.161,0.269,0.446,0.322,0.354,0.307,16,56,91.3,4.4,1986,93.8,93.65,12,84,76,-0.20000000000000284,6.23,108,150,118,146,300,322,299
159,665625,"Peguero, Elvis",372,42.7,0.432,0.324,0.424,0.757,0.524,0.402,0.321,16,37,93.5,6.3,1989,96.4,96.65,5,67,92,0.29999999999999716,6.54,112,152,117,151,297,324,295
158,666974,"Cano, Yennier",394,40.1,0.4,0.333,0.346,0.733,0.502,0.42,0.321,12,30,92.2,12.4,2229,95.3,94.11,5,65,93,-1.2000000000000028,5.76,112,155,121,149,301,323,292
157,594987,"Sadler, Casey",581,27,0.119,0,0.179,0.119,0.131,0.194,0.179,5,42,83.7,-10.2,2200,93.1,92.62,8,61,96,-0.5,6.11,110,153,114,147,291,320,291
157,595411,"Sherriff, Ryan",278,56.5,0.29,0.065,0.375,0.355,0.381,0.352,0.237,9,31,88.7,2,2136,92,91.73,11,58,99,-0.29999999999999716,6.28,109,151,117,149,295,318,291
155,658551,"Fernández, Junior",705,22,0.293,0.171,0.294,0.463,0.373,0.3,0.225,12,41,87.2,-0.9,2068,98.6,99.08,9,69,86,0.5,6.56,110,153,118,148,305,321,301
155,664294,"Moreta, Dauri",670,23.1,0.378,0.486,0.345,0.865,0.545,0.46,0.338,14,37,95.8,18.4,2284,96,95.72,14,75,80,-0.29999999999999716,6.19,116,150,121,147,289,318,289
154,607391,"Mazza, Chris",548,28.1,0.361,0.25,0.323,0.611,0.435,0.417,0.339,13,36,86.4,6.9,1822,90.2,90.92,6,62,92,0.7000000000000028,6.9,105,153,115,148,301,325,295
153,676220,"Elledge, Seth",221,69.2,0.194,0.161,0.227,0.355,0.308,0.344,0.238,6,31,90.8,15.2,2276,93.9,94.01,18,65,88,0.09999999999999432,6.43,112,156,125,147,296,312,293
153,548389,"Stripling, Ross",3719,4.1,0.229,0.104,0.233,0.333,0.261,0.321,0.275,11,48,86.8,15.5,2004,89.9,89.42,12,95,58,-0.5,6.04,109,160,123,149,302,321,296
151,453265,"Watson, Tony",866,17.4,0.278,0.167,0.258,0.444,0.345,0.405,0.322,10,36,91.6,1.5,2295,92.3,91.66,9,69,82,-0.5999999999999943,6.14,114,155,110,151,299,325,300
150,658431,"Medina, Adonis",551,27.2,0.325,0.075,0.361,0.4,0.379,0.395,0.303,13,40,93.5,13,2285,93.3,92.45,8,72,78,-0.7999999999999972,5.98,110,150,117,145,298,324,294
150,608648,"Duffey, Tyler",1794,8.4,0.263,0.132,0.281,0.395,0.293,0.321,0.318,10,38,89.8,-1.7,2397,92.5,92.61,12,75,75,0.09999999999999432,6.34,104,151,117,146,300,329,291
149,544365,"Bañuelos, Manny",718,20.8,0.261,0.174,0.256,0.435,0.323,0.332,0.265,12,46,88.9,-2,1820,93.4,93.65,13,79,70,0.29999999999999716,6.43,106,149,113,147,298,320,292
147,671790,"Bolaños, Ronald",438,33.6,0.282,0.026,0.333,0.308,0.348,0.353,0.271,11,39,87.6,4.6,2203,93.6,94.28,13,66,81,0.7000000000000028,6.58,106,157,119,148,303,327,306
146,623437,"Topa, Justin",213,68.5,0.39,0.073,0.432,0.463,0.385,0.309,0.266,16,41,91.3,-4.9,2120,95.6,94.83,6,69,77,-0.7999999999999972,5.82,108,150,118,147,294,319,298
144,605441,"Ríos, Yacksel",458,31.4,0.194,0.097,0.214,0.29,0.294,0.356,0.254,6,31,86,9.2,2118,97.3,97.16,13,63,81,-0.09999999999999432,6.2,111,154,118,149,294,325,298
143,672335,"Pérez, Cionel",1355,10.6,0.314,0.029,0.355,0.343,0.294,0.237,0.225,11,35,90.9,-9.2,2259,96.5,95.69,10,65,78,-0.7999999999999972,5.9,111,155,114,148,299,319,296
141,657272,"Uelmen, Erich",463,30.5,0.295,0.091,0.31,0.386,0.298,0.267,0.24,13,44,90.8,-5.7,2010,93.3,87.52,12,74,67,-5.799999999999997,6.75,110,151,119,150,303,321,291
139,472551,"Abad, Fernando",299,46.5,0.242,0.121,0.242,0.364,0.292,0.308,0.28,8,33,86.3,8.8,2145,92.4,91.53,6,67,72,-0.9000000000000057,5.83,106,153,119,145,294,324,294
137,519326,"Strickland, Hunter",2080,6.6,0.237,0.158,0.229,0.395,0.309,0.327,0.265,9,38,83.6,0.2,2238,94.1,92.74,10,66,71,-1.3999999999999915,6.03,114,153,119,147,295,321,294
136,641482,"Cortes, Nestor",3989,3.4,0.073,0,0.2,0.073,0.08,0.137,0.125,3,41,94.3,24.7,2248,90.6,90.12,18,59,77,-0.5,6.1,112,155,125,148,297,324,287
135,667465,"Fletcher, Aaron",259,52.1,0.294,0.206,0.276,0.5,0.394,0.399,0.298,10,34,94.9,6.4,2255,91.1,90.03,12,61,74,-1.0999999999999943,5.79,109,151,122,147,303,324,303
135,665795,"Cabrera, Edward",1697,8,0.292,0.083,0.318,0.375,0.41,0.429,0.318,7,24,87.5,13,2259,95.8,95.86,6,43,92,0.10000000000000853,6.44,107,152,114,150,296,316,290
133,669461,"Liberatore, Matthew",650,20.5,0.233,0.067,0.241,0.3,0.321,0.377,0.262,7,30,89.4,13.8,2039,92.8,93.23,2,55,78,0.4000000000000057,6.43,108,151,115,146,301,324,298
131,661440,"Llovera, Mauricio",451,29,0.267,0.167,0.333,0.433,0.346,0.286,0.193,8,30,86.5,-3.3,2110,95.4,95.52,15,60,71,0.09999999999999432,6.4,111,153,116,151,289,323,297
131,642100,"Speier, Gabe",403,32.5,0.233,0.07,0.257,0.302,0.253,0.219,0.185,10,43,86.6,5.1,1939,93.7,93.05,10,67,64,-0.6000000000000085,5.89,108,157,117,147,300,324,304
130,677960,"Weathers, Ryan",1706,7.6,0.2,0.2,0.16,0.4,0.314,0.449,0.321,6,30,89.6,11.2,2120,93.7,92.63,8,47,83,-1.1000000000000085,5.82,110,153,123,147,299,322,314
129,518633,"Duffy, Danny",1009,12.8,0.391,0.304,0.381,0.696,0.497,0.388,0.287,9,23,95.5,11.1,2216,93.6,94.44,7,50,79,0.8000000000000114,6.79,106,157,114,144,299,322,294
127,670124,"Oller, Adam",1294,9.8,0.478,0.696,0.368,1.174,0.671,0.588,0.417,11,23,95.9,21.3,2116,93.6,93.42,5,54,73,-0.19999999999998863,6.31,107,151,122,141,296,320,298
126,592288,"Emanuel, Kent",240,52.5,0.188,0.188,0.19,0.375,0.286,0.322,0.239,6,32,90.8,9.1,2055,91.6,90.75,4,53,73,-0.8999999999999915,5.86,116,156,122,152,287,326,292
125,621381,"Strahm, Matt",900,13.9,0.281,0.031,0.31,0.313,0.31,0.307,0.246,9,32,83.1,-3.7,2267,93.9,93.69,8,66,59,-0.20000000000000284,6.33,109,158,119,148,290,323,300
123,656427,"Flaherty, Jack",2015,6.1,0.211,0.053,0.235,0.263,0.231,0.224,0.19,4,19,91.1,-0.9,2059,90.9,91.97,11,44,79,1.0999999999999943,6.8,108,154,118,147,300,323,300
122,646242,"Diaz, Jhonathan",473,25.8,0.364,0.318,0.389,0.682,0.491,0.475,0.356,8,22,90.8,0.4,2106,88.1,88.24,8,54,68,0.10000000000000853,6.56,113,154,114,148,297,321,292
122,681810,"Warren, Austin",572,21.3,0.316,0.079,0.353,0.395,0.308,0.298,0.289,12,38,87.2,4.8,2168,93.5,90.62,10,66,56,-2.9000000000000057,6.44,112,153,116,148,302,326,294
121,669952,"White, Mitch",2477,4.9,0.303,0.091,0.3,0.394,0.337,0.396,0.361,10,33,86.4,2.8,2184,94.2,94.1,2,56,65,-0.10000000000000853,6.32,108,153,117,145,306,317,290
120,643230,"Brault, Steven",655,18.3,0.219,0.281,0.231,0.5,0.307,0.243,0.186,7,32,87.9,4.4,1931,90.7,91.8,12,55,65,1.0999999999999943,6.92,107,150,108,151,299,320,293
120,624522,"Thompson, Keegan",2844,4.2,0.273,0.045,0.286,0.318,0.327,0.301,0.235,6,22,86.8,17.5,2318,93,92.11,5,44,76,-0.9000000000000057,6.26,103,151,113,147,302,323,294
119,661527,"Martinez, Seth",655,18.2,0.231,0,0.261,0.231,0.27,0.281,0.228,6,26,79.7,-10,2140,90.9,91.83,5,58,61,0.8999999999999915,6.83,111,153,114,146,293,320,286
118,453192,"Miller, Andrew",620,19,0.286,0.214,0.304,0.5,0.329,0.263,0.213,8,28,84.7,-0.1,1803,88.9,90.3,6,39,79,1.3999999999999915,7.14,112,154,119,147,296,315,294
117,452027,"Albers, Andrew",365,32.1,0.318,0.409,0.235,0.727,0.464,0.459,0.384,7,22,96.9,10.7,2038,88.3,88,6,43,74,-0.29999999999999716,6.13,106,161,119,150,300,333,291
117,668941,"Romero, JoJo",442,26.5,0.321,0.25,0.292,0.571,0.437,0.463,0.349,9,28,89.7,-4.2,2092,94.8,93.21,6,54,63,-1.5999999999999943,5.41,113,150,115,148,297,322,295
115,622608,"Senzatela, Antonio",3926,2.9,0.261,0,0.261,0.261,0.268,0.348,0.318,6,23,90.6,12,2105,93.3,92.96,3,48,67,-0.29999999999999716,6.1,107,152,116,148,303,326,300
115,665621,"García, Rony",941,12.2,0.235,0.176,0.233,0.412,0.299,0.371,0.316,8,34,90,7.8,2250,92.5,92.39,6,63,52,-0.09999999999999432,6.31,109,157,120,147,308,333,293
114,605195,"Crick, Kyle",713,16,0.143,0,0.182,0.143,0.227,0.377,0.323,2,14,87.3,-0.1,2145,92.2,92.27,8,35,79,0.09999999999999432,6.26,107,150,112,146,299,327,297
114,607455,"Banda, Anthony",1161,9.8,0.231,0.038,0.286,0.269,0.308,0.366,0.291,6,26,82.6,10,2047,93,92.74,7,51,63,-0.29999999999999716,6.17,111,153,116,149,292,321,295
114,643778,"Webb, Tyler",392,29.1,0.263,0.053,0.333,0.316,0.329,0.362,0.285,5,19,76.6,16.8,2073,90.7,91.08,9,50,64,0.3999999999999915,6.6,108,149,113,146,293,317,296
114,669145,"Zimmermann, Bruce",2235,5.1,0.361,0.472,0.3,0.833,0.503,0.459,0.373,13,36,92.8,6.9,2313,90.5,90.23,4,61,53,-0.29999999999999716,6.12,108,156,112,149,304,322,297
114,518489,"Brasier, Ryan",1182,9.6,0.459,0.108,0.486,0.568,0.46,0.338,0.319,17,37,87.7,-3.5,2230,96.1,96.8,6,68,46,0.7000000000000028,6.68,110,151,116,148,294,328,293
113,518858,"Jones, Nate",309,36.6,0.214,0.536,0.05,0.75,0.427,0.433,0.273,6,28,91.3,22.4,2423,95.6,94.77,11,64,49,-0.7999999999999972,5.81,109,155,118,151,302,320,295
113,608718,"Suter, Brent",2291,4.9,0.185,0.111,0.16,0.296,0.286,0.38,0.268,5,27,76.6,-0.9,2106,88,89.63,5,48,65,1.5999999999999943,7.22,115,151,119,147,295,319,298
112,461325,"Clippard, Tyler",523,21.4,0.286,0.333,0.222,0.619,0.465,0.567,0.348,6,21,91,17.6,2159,88.3,88,11,45,67,-0.29999999999999716,6.2,113,153,114,149,297,321,296
112,571446,"Appel, Mark",149,75.2,0.2,0.033,0.222,0.233,0.221,0.296,0.264,6,30,92.7,3.1,1892,95,96.1,5,42,70,1.0999999999999943,7.06,108,154,123,147,301,331,294
111,669713,"Wesneski, Hayden",495,22.4,0.3,0.067,0.31,0.367,0.338,0.282,0.238,9,30,85.7,0.1,2037,92,92.51,9,63,48,0.5,6.74,107,152,119,148,303,322,291
109,502624,"Anderson, Chase",1345,8.1,0.438,0.375,0.357,0.813,0.553,0.54,0.39,7,16,82.3,16.4,2135,91.8,91.34,4,45,64,-0.5,5.94,110,150,116,147,297,320,291
106,669804,"De Jesus, Angel",192,55.2,0.161,0.226,0.115,0.387,0.296,0.364,0.26,5,31,94.5,21.5,2218,94.3,95.72,7,57,49,1.4000000000000057,7.27,115,157,122,148,300,330,293
106,668873,"Kilian, Caleb",235,45.1,0.381,0.143,0.4,0.524,0.466,0.394,0.293,8,21,91.5,2,2012,93.4,94.84,7,42,64,1.3999999999999915,7.03,104,149,110,151,299,321,302
106,641851,"McGowin, Kyle",517,20.5,0.273,0.045,0.353,0.318,0.373,0.4,0.291,6,22,84.4,7.4,2346,90.9,90.88,7,42,64,0,6.44,110,153,123,146,298,320,298
106,544931,"Strasburg, Stephen",445,23.8,0.276,0.069,0.296,0.345,0.341,0.399,0.325,8,29,89.7,1.5,2045,91.5,92.63,5,38,68,1.0999999999999943,7.04,106,151,114,147,305,317,295
105,596027,"Maples, Dillon",565,18.6,0.273,0.091,0.25,0.364,0.428,0.468,0.275,3,11,90.8,8.2,2611,95.4,95.16,5,30,75,-0.20000000000000284,6.1,112,153,117,149,294,321,295
105,667498,"Dugger, Robert",745,14.1,0.52,0.24,0.632,0.76,0.558,0.429,0.348,13,25,92.7,8.4,2055,90.4,90.01,6,45,60,-0.4000000000000057,6.17,108,151,117,148,294,322,295
103,545333,"Bauer, Trevor",1787,5.8,0.147,0.029,0.294,0.176,0.171,0.17,0.141,5,34,87.1,-2.5,2554,94.4,94.68,9,57,46,0.29999999999999716,6.54,113,157,119,152,301,318,290
103,670288,"Fishman, Jake",171,60.2,0.286,0.071,0.308,0.357,0.295,0.322,0.311,8,28,90.7,-5.8,1973,87.5,87.17,4,55,48,-0.29999999999999716,6.31,108,151,116,150,294,312,290
103,686753,"Jameson, Drey",369,27.9,0.267,0.1,0.348,0.367,0.299,0.275,0.24,8,30,88.2,-9.4,2085,94.4,93.22,8,50,53,-1.2000000000000028,5.68,112,155,123,151,297,319,295
101,572403,"VerHagen, Drew",419,24.1,0.37,0.296,0.333,0.667,0.475,0.429,0.325,10,27,82.7,14.5,2371,94.7,94.24,8,53,48,-0.5,6.16,108,149,113,143,299,322,301
99,571510,"Boyd, Matthew",1465,6.8,0.2,0.12,0.2,0.32,0.248,0.299,0.23,5,25,81.3,4.5,2327,90.8,90.52,7,53,46,-0.29999999999999716,6.19,106,149,112,146,292,324,304
97,660271,"Ohtani, Shohei",4656,2.1,0.167,0.083,0.2,0.25,0.179,0.154,0.161,2,12,81.3,-10.1,1973,97.2,97.87,10,37,60,0.7000000000000028,6.8,108,155,112,150,295,323,289
96,658305,"García, Edgar",281,34.2,0.333,0.238,0.333,0.571,0.431,0.373,0.283,7,21,86.4,5.8,2035,94.2,94.65,6,36,60,0.5,6.43,107,151,115,145,294,323,289
95,622694,"Hernandez, Elieser",1913,5,0.222,0.296,0.182,0.519,0.326,0.317,0.228,6,27,86.9,7.2,2074,91.8,91.02,7,43,52,-0.7999999999999972,6.55,106,150,115,150,297,316,296
95,672715,"Patiño, Luis",1753,5.4,0.238,0.19,0.222,0.429,0.337,0.295,0.195,5,21,90.1,6.7,2236,94.1,95.01,9,45,50,0.9000000000000057,6.84,103,154,112,148,302,321,295
95,622446,"Rodriguez, Jefry",412,23.1,0.304,0.261,0.263,0.565,0.425,0.476,0.369,7,23,91.3,12.6,2249,94.4,95.61,7,45,50,1.1999999999999886,6.9,111,156,123,144,302,319,298
95,680686,"Gray, Josiah",3810,2.5,0.333,0.19,0.316,0.524,0.415,0.401,0.3,7,21,95.1,7.3,2277,94.7,93.43,4,40,55,-1.2999999999999972,5.6,106,152,121,148,302,312,296
94,657031,"Taylor, Josh",791,11.9,0.4,0.067,0.4,0.467,0.415,0.303,0.251,6,15,84,-1.5,2202,94.5,95.3,4,39,55,0.7999999999999972,6.81,108,152,111,146,284,318,299
94,628317,"Maeda, Kenta",1775,5.3,0.524,0.19,0.5,0.714,0.539,0.42,0.386,11,21,89.8,11,2214,89.9,89.13,5,40,54,-0.8000000000000114,5.84,103,157,110,148,299,332,297
92,605388,"Morgan, Adam",442,20.8,0.524,0.381,0.563,0.905,0.611,0.468,0.379,11,21,92.4,-3.4,2294,92.2,91.28,8,43,49,-0.9000000000000057,5.67,108,150,112,151,296,318,301
92,623465,"Phillips, Evan",1167,7.9,0.188,0,0.231,0.188,0.166,0.203,0.215,3,16,89.9,-4.6,2069,96.2,96.77,4,39,53,0.5999999999999943,6.57,112,153,118,145,306,315,287
92,689225,"Brieske, Beau",1287,7.1,0.133,0.067,0.182,0.2,0.209,0.241,0.186,2,15,82.9,17.2,2391,93.6,92.84,6,38,54,-0.7999999999999972,5.91,108,153,115,145,302,331,294
91,547973,"Chapman, Aroldis",1683,5.4,0.026,0,0.083,0.026,0.04,0.117,0.1,1,38,90.8,2.8,2407,100.5,101.85,22,53,38,1.2999999999999972,7.13,112,154,123,149,300,325,286
91,598286,"Ramirez, Nick",314,29,0.333,0.208,0.333,0.542,0.383,0.327,0.295,8,24,89.8,-2.6,1961,89.8,88.48,7,44,47,-1.2999999999999972,5.52,110,150,125,146,295,320,308
91,594985,"Rowen, Ben",198,46,0.318,0.318,0.263,0.636,0.446,0.376,0.244,7,22,88.4,10.2,1892,79.7,78.49,3,38,53,-1.2000000000000028,5.77,118,158,121,149,297,327,300
90,640464,"Stewart, Kohl",237,38,0.435,0.304,0.444,0.739,0.519,0.398,0.334,10,23,90.2,-1.2,2062,90.8,91.24,4,34,56,0.4000000000000057,6.46,111,155,114,151,299,322,304
90,594986,"Ryan, Kyle",225,40,0.308,0.192,0.292,0.5,0.378,0.373,0.325,8,26,90.2,-6.6,1716,88.2,88.99,5,40,50,0.7999999999999972,6.71,111,153,116,150,294,321,299
88,656548,"Holloway, Jordan",711,12.4,0.308,0.231,0.333,0.538,0.463,0.428,0.227,4,13,91,3.4,2140,95.9,95.86,6,29,59,0,6.33,108,149,115,149,298,320,282
88,650668,"Mejía, Humberto",421,20.9,0.188,0.125,0.214,0.313,0.21,0.306,0.31,3,16,86,6.1,2181,91.9,91.33,6,39,49,-0.6000000000000085,6.07,113,151,115,150,297,326,293
86,680694,"Bradish, Kyle",1993,4.3,0.286,0,0.353,0.286,0.308,0.301,0.25,6,21,79.9,-0.4,2154,95.3,95.79,4,37,49,0.5,6.67,108,151,120,147,307,319,292
86,500610,"Guerra, Deolis",1086,7.9,0.067,0,0.071,0.067,0.164,0.331,0.239,1,15,87.7,14,2299,90.8,92.07,4,33,53,1.2999999999999972,7.18,114,152,117,152,295,328,302
86,656876,"Rasmussen, Drew",3441,2.5,0.12,0.04,0.125,0.16,0.143,0.2,0.181,3,25,81.5,4.7,2386,94.8,94.92,5,44,42,0.10000000000000853,6.57,101,152,112,147,304,328,295
85,491624,"Valdez, César",773,11,0.4,0.45,0.375,0.85,0.553,0.405,0.315,8,20,94.1,8.7,2018,84.9,83.63,7,34,51,-1.3000000000000114,5.63,109,151,116,149,296,324,295
84,677865,"Bruihl, Justin",596,14.1,0.286,0,0.333,0.286,0.273,0.25,0.232,6,21,85.7,-5.6,2132,89.3,89.92,6,42,42,0.6000000000000085,6.68,109,153,111,150,292,316,298
83,573062,"Northcraft, Aaron",129,64.3,0.188,0.188,0.143,0.375,0.387,0.533,0.388,3,16,90.7,0,1908,87.9,86.84,4,33,50,-1.1000000000000085,5.91,111,150,132,143,289,321,309
83,641853,"McKay, David",135,61.5,0.231,0,0.231,0.231,0.3,0.421,0.271,3,13,95.1,15.8,2008,92.3,93.06,2,32,51,0.7999999999999972,6.71,113,155,119,149,301,325,292
80,642003,"Reed, Cody",148,54.1,0.235,0.059,0.267,0.294,0.277,0.29,0.243,4,17,85.8,-3,2107,93,93.28,3,29,51,0.29999999999999716,6.71,104,153,118,148,303,317,289
79,518516,"Bumgarner, Madison",5009,1.6,0.412,0.765,0.25,1.176,0.665,0.568,0.369,7,17,84.2,16,2044,89.9,90.21,1,32,47,0.29999999999999716,6.66,111,153,116,149,295,326,292
79,682171,"Murfee, Penn",1003,7.9,0.36,0.04,0.36,0.4,0.348,0.335,0.323,9,25,86.2,2.2,2069,88.9,88.87,1,42,37,0,6.36,107,152,117,144,293,321,285
79,596057,"Norris, Daniel",2001,3.9,0.389,0.222,0.353,0.611,0.468,0.454,0.391,7,18,91.5,6.8,2252,90.9,90.11,4,36,43,-0.8000000000000114,5.85,109,152,117,145,299,326,294
79,592831,"Wade, Konner",248,31.9,0.519,0.296,0.5,0.815,0.575,0.458,0.397,14,27,90.3,10.5,2025,90,88.53,4,38,41,-1.5,5.35,108,152,120,145,300,322,291
76,676660,"Solomon, Jared",157,48.4,0.385,0.308,0.444,0.692,0.516,0.342,0.226,5,13,94.8,23.6,2258,95.6,94.81,7,28,48,-0.7999999999999972,5.96,116,153,124,147,291,318,292
74,669169,"Heasley, Jonathan",2046,3.6,0.4,0.2,0.545,0.6,0.46,0.447,0.36,6,15,93,19.9,2325,93.2,92.7,7,29,45,-0.5,6.26,106,157,115,150,295,326,305
72,605541,"Wright Jr., Mike",325,22.2,0.308,0.077,0.364,0.385,0.352,0.439,0.282,4,13,96,8.1,2059,90.1,90.43,2,28,44,0.30000000000001137,6.45,107,151,115,148,299,318,294
71,664208,"Maton, Phil",2263,3.1,0.25,0,0.3,0.25,0.221,0.239,0.255,3,12,86.7,-9.5,2223,90.2,91.35,2,22,49,1.0999999999999943,7.16,108,152,115,146,294,324,290
71,665896,"Marte, Jose",349,20.3,0.5,0.5,0.429,1,0.645,0.567,0.416,4,8,91.1,-0.2,2169,96.4,97.59,1,24,47,1.1999999999999886,6.87,114,153,114,147,297,324,294
71,669711,"Weissert, Greg",186,38.2,0.3,0,0.375,0.3,0.365,0.298,0.186,3,10,73.1,0.6,2069,94.9,94.38,4,21,50,-0.5,6.1,105,151,115,147,296,328,289
71,643511,"Rogers, Tyler",2295,3.1,0.32,0.24,0.438,0.56,0.419,0.326,0.237,8,25,86.7,6.1,1883,83,82.05,5,37,34,-1,5.9,111,149,116,148,293,315,293
71,502593,"Petricka, Jake",135,52.6,0.3,0.4,0.25,0.7,0.489,0.554,0.405,3,10,97.5,11.2,2056,93.4,95.36,4,21,50,2,7.45,112,154,114,147,299,325,297
71,664129,"Hartlieb, Geoff",213,33.3,0.308,0.231,0.364,0.538,0.464,0.371,0.229,4,13,91.3,-8.1,2359,94.5,94.61,4,31,40,0.09999999999999432,6.27,118,151,123,147,305,324,292
69,641447,"Castano, Daniel",910,7.6,0.438,0.5,0.4,0.938,0.605,0.593,0.455,7,16,91.1,3.1,2135,89,88.77,4,34,35,-0.20000000000000284,6.07,110,151,114,150,297,312,292
69,424144,"Pérez, Oliver",129,53.5,0.381,0.143,0.368,0.524,0.386,0.356,0.32,8,21,87.1,8.3,2093,88.7,88.29,5,37,32,-0.4000000000000057,6.21,107,146,112,144,293,322,300
69,571882,"Law, Derek",644,10.7,0.235,0.176,0.231,0.412,0.343,0.313,0.221,4,17,80,6.7,2046,94.5,95.08,6,36,33,0.5999999999999943,6.59,108,151,120,146,296,320,288
69,605463,"Scott, Tayler",255,27.1,0.385,0,0.5,0.385,0.405,0.424,0.361,5,13,87.9,6.4,2230,93.5,92.46,6,24,45,-1,5.68,105,154,120,149,301,312,296
67,641541,"Duplantier, Jon",270,24.8,0.583,0.417,0.545,1,0.674,0.559,0.461,7,12,91.1,5.3,2095,91,89.62,5,30,37,-1.4000000000000057,7.23,113,154,118,150,300,326,301
67,621295,"Wittgren, Nick",1499,4.5,0.333,0.167,0.333,0.5,0.431,0.43,0.319,4,12,81.5,0.5,2061,91.1,92.03,4,28,39,0.9000000000000057,6.9,110,154,116,148,294,322,298
67,448179,"Hill, Rich",4486,1.5,0.222,0.667,0,0.889,0.513,0.444,0.202,2,9,95.5,34,2209,84.9,84.61,6,17,50,-0.30000000000001137,6.36,109,153,119,151,296,320,296
66,670766,"McCaughan, Darren",147,44.9,0.273,0.182,0.3,0.455,0.365,0.361,0.291,3,11,83.2,2.3,1961,88,88.72,0,21,45,0.7000000000000028,6.55,108,151,116,148,299,325,293
65,657228,"Jewell, Jake",215,30.2,0.313,0.25,0.308,0.563,0.387,0.398,0.357,5,16,87.1,5.8,2029,93.8,94.48,9,39,26,0.7000000000000028,6.69,104,149,118,148,299,324,297
65,605240,"Fry, Jace",136,47.8,0.25,0,0.25,0.25,0.256,0.273,0.255,3,12,83,-2.5,2172,90.2,88.77,3,32,33,-1.4000000000000057,5.51,103,151,114,147,302,325,292
64,592169,"Brice, Austin",380,16.8,0.571,0.357,0.538,0.929,0.648,0.56,0.463,8,14,98.3,5.4,2069,93.1,91.79,2,29,35,-1.2999999999999972,5.53,109,152,121,148,296,321,297
64,628711,"Urías, Julio",5408,1.2,0.286,0.5,0.2,0.786,0.451,0.363,0.231,4,14,86.7,13.3,2516,93.9,93,6,36,28,-0.9000000000000057,5.78,110,156,118,150,299,316,289
63,543766,"Shaw, Bryan",2336,2.7,0.267,0.067,0.333,0.333,0.261,0.245,0.248,4,15,85.2,6.6,2020,92.4,91.65,6,26,37,-0.8000000000000114,5.89,107,154,124,150,297,319,294
61,663753,"Knehr, Reiss",755,8.1,0.294,0.176,0.357,0.471,0.364,0.287,0.243,5,17,87.6,28.7,2378,92.8,93.16,3,32,29,0.4000000000000057,6.58,105,158,126,150,296,317,297
