"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
297,664074,"Ponce, Cody",712,41.7,0.323,0.169,0.38,0.492,0.381,0.34,0.271,21,65,90,12.4,2257,93.2,94.8,17,127,170,1.5999999999999943,7.14,110,152,120,147,301,319,290
293,676604,"Zuber, Tyler",506,57.9,0.298,0.255,0.333,0.553,0.431,0.495,0.331,14,47,94.9,18.7,2231,94.6,93.84,33,123,170,-0.7999999999999972,5.87,107,155,115,144,296,320,299
293,665854,"Oviedo, Luis",580,50.5,0.365,0.286,0.352,0.651,0.469,0.485,0.362,23,63,90.5,10.2,2200,94.3,95.99,17,121,172,1.7000000000000028,7.22,109,149,118,147,299,318,288
292,657031,"Taylor, Josh",791,36.9,0.339,0.129,0.422,0.468,0.414,0.439,0.342,21,62,87.6,13.7,2247,94.6,95.41,29,136,156,0.8000000000000114,6.82,107,151,115,146,290,324,297
291,501925,"Smith, Joe",1100,26.5,0.275,0.232,0.313,0.507,0.351,0.327,0.246,19,69,86.7,21.9,2022,86.7,87.14,27,158,133,0.3999999999999915,6.72,112,152,116,147,292,327,290
290,670056,"Baragar, Caleb",358,81,0.269,0.134,0.298,0.403,0.329,0.335,0.24,18,67,88.4,29.7,2363,92.8,93.05,31,149,141,0.29999999999999716,6.59,108,153,116,148,296,321,291
289,659262,"Espinoza, Anderson",375,77.1,0.196,0.232,0.189,0.429,0.374,0.371,0.218,11,56,89.2,6.4,1904,93.8,77.46,28,119,170,-16.299999999999997,6.12,108,152,122,155,297,319,290
287,660546,"Díaz, Yennsy",447,64.2,0.263,0.175,0.302,0.439,0.355,0.316,0.221,15,57,89.8,27,1996,95.4,94.71,33,129,158,-0.7000000000000028,6.04,110,153,115,147,303,323,297
286,669358,"Baz, Shane",642,44.5,0.237,0.22,0.25,0.458,0.342,0.394,0.279,14,59,89.6,20.8,2424,96.4,96.61,29,129,157,0.19999999999998863,6.6,111,160,111,150,299,323,298
286,600917,"Leclerc, José",782,36.6,0.298,0.281,0.325,0.579,0.441,0.41,0.264,17,57,91.5,21,2639,96.5,94.8,37,129,157,-1.7000000000000028,5.38,114,154,117,149,298,320,296
285,623465,"Phillips, Evan",1167,24.4,0.193,0.053,0.314,0.246,0.271,0.306,0.218,11,57,91.9,14.9,2280,95.8,96.22,29,119,166,0.4000000000000057,6.5,112,156,118,149,298,318,294
281,660730,"Rodriguez, Elvin",534,52.6,0.354,0.446,0.319,0.8,0.524,0.475,0.311,23,65,95,21.2,2414,93.1,93.16,14,132,149,0.10000000000000853,6.5,111,158,126,149,304,330,293
281,573186,"Stroman, Marcus",4922,5.7,0.232,0.161,0.297,0.393,0.295,0.335,0.263,13,56,87.9,27.4,2428,92.4,91.78,32,128,153,-0.6000000000000085,5.81,111,153,119,156,298,321,295
276,676886,"Beasley, Jeremy",469,58.8,0.237,0.203,0.282,0.441,0.35,0.312,0.191,14,59,92,25,2464,95.3,95.2,43,158,118,-0.09999999999999432,6.3,110,153,126,148,289,315,294
276,605513,"Turnbull, Spencer",775,35.6,0.203,0.125,0.267,0.328,0.27,0.264,0.198,13,64,87,15.3,2497,93.9,94.15,39,156,120,0.29999999999999716,6.32,110,152,114,149,299,328,301
275,542960,"Brach, Brad",579,47.5,0.25,0.268,0.333,0.518,0.375,0.339,0.206,14,56,90.2,24.6,2178,93.6,93.14,30,124,151,-0.5,6.05,113,152,118,147,294,317,288
275,656457,"Gilbert, Tyler",1164,23.6,0.269,0.038,0.311,0.308,0.3,0.326,0.255,14,52,84,23.2,2134,89.6,88.79,19,129,146,-0.7999999999999972,5.86,111,151,116,149,298,324,297
272,605452,"Ross, Joe",1700,16,0.22,0.24,0.304,0.46,0.334,0.298,0.197,11,50,85.2,22.3,2128,93.6,94.15,49,130,142,0.6000000000000085,6.57,111,157,124,145,304,324,300
271,660365,"Yang, Hyeon-Jong",592,45.8,0.34,0.113,0.378,0.453,0.396,0.404,0.317,18,53,86.3,14.7,2168,89.9,90.57,24,130,141,0.6999999999999886,6.65,112,154,122,146,299,325,297
270,595939,"Ellis, Chris",565,47.8,0.196,0.137,0.182,0.333,0.32,0.401,0.261,10,51,90.5,30.3,2359,93.6,93.59,24,117,153,0,6.49,109,155,115,149,296,323,293
270,641682,"Hendrix, Ryan",683,39.5,0.333,0.303,0.304,0.636,0.441,0.41,0.321,22,66,93.9,16.3,2215,96.3,95.81,9,104,166,-0.5,5.92,110,150,117,148,294,320,292
267,595881,"Beede, Tyler",1100,24.3,0.356,0.11,0.385,0.466,0.384,0.377,0.325,26,73,92.4,13,2081,95.8,96.12,14,135,132,0.29999999999999716,6.51,108,151,114,150,296,319,296
263,650633,"King, Michael",1785,14.7,0.169,0.13,0.25,0.299,0.232,0.3,0.201,13,77,93.2,14.9,2416,96,95.7,49,145,118,-0.29999999999999716,6.22,113,154,118,148,293,324,290
260,667376,"Sánchez, Miguel",681,38.2,0.383,0.404,0.333,0.787,0.516,0.501,0.375,18,47,87.6,21.9,2205,94.2,94.16,32,127,133,0,6.21,110,151,118,146,298,321,298
260,533167,"Shoemaker, Matt",1064,24.4,0.361,0.333,0.333,0.694,0.477,0.515,0.361,13,36,94.5,24.8,2228,91.6,91.18,19,102,158,-0.3999999999999915,6.05,108,159,114,151,301,334,297
259,666818,"Frías, Luis",424,61.1,0.362,0.149,0.405,0.511,0.462,0.468,0.349,17,47,93.1,14.1,2220,96.9,96.08,23,125,134,-0.8000000000000114,6.23,111,151,124,148,298,323,294
259,608335,"Funkhouser, Kyle",1189,21.8,0.149,0.045,0.25,0.194,0.202,0.235,0.17,10,67,88.9,21.8,2161,95.8,96.43,36,136,123,0.6000000000000085,6.63,111,158,120,149,295,325,300
259,664042,"Lakins Sr., Travis",709,36.5,0.204,0.143,0.243,0.347,0.306,0.344,0.226,10,49,91,25.3,2235,93.6,93.05,27,108,151,-0.5999999999999943,5.97,105,151,118,148,302,323,293
257,664161,"Swarmer, Matt",657,39.1,0.3,0.38,0.25,0.68,0.448,0.455,0.332,15,50,90.8,10.3,1989,90.5,90.55,12,97,160,0,6.24,110,152,115,158,300,326,299
256,670090,"Mills, Wyatt",733,34.9,0.217,0.174,0.31,0.391,0.347,0.36,0.226,10,46,87.2,21.2,2000,92,92.78,40,117,139,0.7999999999999972,6.84,113,156,121,148,298,324,295
254,503285,"O'Day, Darren",574,44.3,0.192,0.135,0.308,0.327,0.251,0.206,0.144,10,52,86.3,23.2,2382,85.8,86.48,44,142,112,0.7000000000000028,6.7,110,151,119,144,303,326,295
253,657097,"Webb, Jacob",568,44.5,0.288,0.182,0.34,0.47,0.356,0.367,0.278,19,66,93.8,22,2415,94.1,93.66,28,127,126,-0.3999999999999915,6.1,108,147,124,143,299,319,295
251,664054,"Stashak, Cody",535,46.9,0.34,0.189,0.39,0.528,0.399,0.373,0.286,18,53,92.4,22.8,2203,90.6,89.85,26,118,133,-0.7999999999999972,5.9,106,156,115,148,301,332,296
249,641627,"Gott, Trevor",761,32.7,0.17,0.234,0.2,0.404,0.285,0.249,0.162,8,47,89.4,21.2,2201,95.2,94.65,32,117,132,-0.5,6.11,110,152,123,147,295,318,296
248,680704,"Sandlin, Nick",1343,18.5,0.153,0.119,0.25,0.271,0.233,0.266,0.191,9,59,89.5,22,2321,93.9,94.2,30,118,130,0.29999999999999716,6.52,113,152,118,148,292,315,289
248,623364,"Wieck, Brad",293,84.6,0.189,0.057,0.323,0.245,0.267,0.272,0.18,10,53,91.2,15.9,2297,92.6,94.13,28,103,145,1.5,7.17,110,154,117,153,293,315,298
247,643230,"Brault, Steven",655,37.7,0.283,0.217,0.324,0.5,0.387,0.393,0.269,13,46,91.5,16,2093,90.8,91.6,21,117,130,0.7999999999999972,6.83,108,150,114,149,299,318,288
247,665665,"Sanmartin, Reiver",1212,20.4,0.244,0.111,0.344,0.356,0.342,0.308,0.19,11,45,88.9,13.7,2221,90.6,90.43,14,92,155,-0.19999999999998863,6.31,113,152,120,146,293,317,291
246,607231,"Gant, John",1975,12.5,0.294,0.176,0.406,0.471,0.356,0.253,0.187,15,51,80,10.4,2441,92,91.81,24,113,133,-0.20000000000000284,6.3,110,157,115,148,296,321,296
246,669459,"Nelson, Kyle",769,32,0.154,0.026,0.176,0.179,0.29,0.33,0.207,6,39,87.2,16.9,2147,92,91.38,15,95,151,-0.5999999999999943,5.93,111,152,119,147,297,319,296
246,643410,"Leiter Jr., Mark",1086,22.7,0.348,0.304,0.324,0.652,0.471,0.49,0.369,16,46,96,18,1948,91.1,91.85,18,98,148,0.8000000000000114,6.65,108,153,119,156,301,323,298
246,656803,"Norwood, James",464,53,0.333,0.167,0.364,0.5,0.407,0.392,0.3,14,42,91.3,25.8,2155,96.8,96.98,23,124,122,0.20000000000000284,6.49,112,151,125,144,298,325,297
245,571948,"Milner, Hoby",1481,16.5,0.358,0.224,0.455,0.582,0.414,0.378,0.305,24,67,86.4,18.6,1973,89.2,89.35,22,118,127,0.20000000000000284,6.51,108,154,123,145,297,323,298
243,593140,"Feliz, Michael",431,56.4,0.351,0.316,0.395,0.667,0.449,0.449,0.341,20,57,94.4,17.7,2168,93.8,94.58,19,114,129,0.7999999999999972,6.83,110,154,120,148,292,321,290
243,621112,"Blackburn, Paul",2443,9.9,0.228,0.211,0.238,0.439,0.29,0.277,0.215,13,57,88.7,24.1,2135,91.4,91.49,16,101,142,0.09999999999999432,6.29,115,155,121,150,294,319,298
241,675627,"Grove, Michael",472,51.1,0.268,0.141,0.274,0.408,0.322,0.291,0.239,19,71,90.4,15.3,2182,94.4,94.78,13,141,100,0.3999999999999915,6.52,113,157,114,150,298,317,296
240,670456,"Hammer, JD",405,59.3,0.283,0.239,0.313,0.522,0.396,0.355,0.253,13,46,93.6,15.9,2298,94,93.26,22,107,133,-0.7000000000000028,6.01,108,149,113,147,295,323,292
237,677053,"Nardi, Andrew",374,63.4,0.381,0.357,0.5,0.738,0.524,0.413,0.259,16,42,86.8,21.7,2304,94.3,95.09,30,118,119,0.7999999999999972,6.84,109,148,118,146,302,314,289
237,661527,"Martinez, Seth",655,36.2,0.208,0.167,0.286,0.375,0.331,0.331,0.198,10,48,93.8,25.9,2178,91.7,92.48,20,98,139,0.7999999999999972,6.86,116,154,118,150,292,319,293
235,592135,"Bedrosian, Cam",468,50.2,0.326,0.283,0.355,0.609,0.447,0.421,0.303,15,46,92.4,20.5,2261,92.9,92.43,23,103,132,-0.5,6.05,109,151,118,149,299,324,294
235,528748,"Castellanos, Humberto",1474,15.9,0.235,0.235,0.207,0.471,0.376,0.415,0.292,8,34,88.8,22.4,2095,90.1,89.63,14,90,145,-0.5,6.04,111,151,114,151,293,324,298
233,663378,"Szapucki, Thomas",373,62.5,0.378,0.578,0.357,0.956,0.577,0.492,0.332,17,45,92.3,19.6,2115,94.2,94.34,21,110,123,0.09999999999999432,6.33,113,151,116,147,303,325,298
230,571946,"Miller, Shelby",400,57.5,0.25,0.159,0.333,0.409,0.362,0.341,0.231,11,44,91.2,16.9,2357,93.7,95.17,21,91,139,1.5,7.16,111,150,120,147,298,322,295
230,669270,"Kuhnel, Joel",934,24.6,0.25,0.167,0.289,0.417,0.3,0.328,0.267,15,60,89.1,14,2231,96.2,94.93,36,126,104,-1.2999999999999972,6.98,111,150,122,146,290,318,290
230,622780,"Perdomo, Angel",354,65,0.184,0.237,0.211,0.421,0.357,0.386,0.198,7,38,90.4,19.8,2487,94.3,94.88,35,104,126,0.6000000000000085,6.58,110,150,116,147,296,320,294
229,641907,"Murphy, Patrick",628,36.5,0.261,0.13,0.344,0.391,0.332,0.302,0.22,12,46,93.3,5,2166,96.5,96.87,26,119,110,0.4000000000000057,6.49,108,149,117,143,298,322,292
228,543594,"Nolin, Sean",499,45.7,0.383,0.213,0.432,0.596,0.456,0.345,0.246,18,47,87.9,11.9,2087,90.7,91.36,20,110,118,0.7000000000000028,6.62,108,152,117,143,298,323,299
227,596001,"Junis, Jakob",2429,9.3,0.281,0.281,0.261,0.561,0.374,0.443,0.335,16,57,93.1,11.6,2242,90.8,90.23,15,100,127,-0.5999999999999943,5.82,108,159,114,147,295,321,302
226,656548,"Holloway, Jordan",711,31.8,0.22,0.146,0.258,0.366,0.341,0.429,0.309,9,41,91,12.5,2184,95.4,95.31,17,81,145,-0.10000000000000853,6.3,108,149,118,147,297,315,286
226,664294,"Moreta, Dauri",670,33.7,0.18,0.18,0.167,0.36,0.283,0.292,0.182,9,50,90.4,31.4,2255,95.7,95.73,26,117,109,0,6.32,112,152,125,147,294,318,289
224,685503,"Arihara, Kohei",1086,20.6,0.432,0.541,0.393,0.973,0.603,0.636,0.438,16,37,92.6,20.5,2156,91.2,90.28,5,69,155,-0.9000000000000057,6.62,116,158,117,149,296,323,299
224,657756,"Seabold, Connor",413,54.2,0.422,0.156,0.486,0.578,0.459,0.42,0.359,19,45,89.6,23.7,2115,91.9,91.32,23,118,106,-0.6000000000000085,6.03,110,157,114,148,293,329,295
222,669461,"Liberatore, Matthew",650,34.2,0.364,0.309,0.405,0.673,0.465,0.416,0.302,20,55,90.3,20.2,2116,93.7,93.66,22,115,107,0,6.45,108,151,117,148,306,323,296
222,628708,"Marte, Yunior",856,25.9,0.236,0.164,0.275,0.4,0.337,0.331,0.241,13,55,91.6,12.4,2412,97.8,97.63,15,95,127,-0.20000000000000284,6.29,110,152,118,149,293,322,298
221,656322,"Coonrod, Sam",948,23.3,0.214,0.054,0.462,0.268,0.251,0.221,0.154,12,56,85.1,9.4,2263,98,98.3,46,130,91,0.29999999999999716,6.54,112,150,115,148,294,322,293
220,668948,"McCarty, Kirk",574,38.3,0.289,0.356,0.267,0.644,0.42,0.38,0.249,13,45,90.2,23.7,2311,92.5,92.03,34,113,107,-0.5,6.08,105,152,121,148,296,317,292
218,453265,"Watson, Tony",866,25.2,0.208,0.104,0.313,0.313,0.265,0.242,0.179,10,48,86.9,16,2310,92.5,92.03,18,90,128,-0.5,6.15,112,154,113,150,299,324,298
217,660600,"Paredes, Enoli",311,69.8,0.269,0,0.389,0.269,0.414,0.424,0.234,7,26,93.4,12.2,2387,95.2,95.34,16,72,145,0.09999999999999432,6.29,113,153,119,149,292,324,294
216,571735,"Hale, David",461,46.9,0.353,0.157,0.425,0.51,0.402,0.44,0.362,18,51,95.5,8.8,2225,92.8,93.56,16,99,117,0.7999999999999972,6.64,111,150,116,148,299,326,294
215,448855,"Guerra, Junior",1225,17.6,0.316,0.211,0.345,0.526,0.412,0.347,0.233,12,38,90.6,22.2,2329,92.2,92.25,22,91,124,0.09999999999999432,6.45,115,158,118,152,298,325,301
215,664285,"Valdez, Framber",5108,4.2,0.286,0.119,0.306,0.405,0.451,0.432,0.255,12,42,90,-4.6,2188,93.1,92.58,7,78,137,-0.5,5.88,109,155,116,149,293,321,290
214,667498,"Dugger, Robert",745,28.7,0.236,0.2,0.268,0.436,0.335,0.357,0.265,13,55,93,23.6,2107,90.8,90.42,17,99,115,-0.3999999999999915,6.1,111,153,118,148,291,323,295
213,663989,"Vespi, Nick",446,47.8,0.341,0.227,0.382,0.568,0.416,0.396,0.332,15,44,91.3,8,2267,88.5,87.73,28,100,113,-0.7999999999999972,5.75,108,158,113,150,299,321,295
213,605276,"Hess, David",367,58,0.333,0.375,0.324,0.708,0.47,0.45,0.302,16,48,94.7,18.9,2085,94,93.03,17,103,110,-1,5.75,111,152,118,150,299,319,289
212,622446,"Rodriguez, Jefry",412,51.5,0.226,0.113,0.278,0.34,0.319,0.291,0.194,12,53,90.2,22.5,2362,94.7,95.74,23,102,110,1,6.86,112,155,122,146,300,318,295
211,676194,"Tetreault, Jackson",365,57.8,0.26,0.14,0.244,0.4,0.335,0.402,0.307,13,50,96.1,13.3,2018,94.6,96.01,13,92,119,1.4000000000000057,7.14,111,154,118,147,307,325,301
211,608650,"Enns, Dietrich",360,58.6,0.227,0.114,0.333,0.341,0.287,0.244,0.181,10,44,82.6,21.7,2246,94.2,94.3,30,118,93,0.09999999999999432,6.46,103,158,121,148,300,323,295
210,592804,"Thornburg, Tyler",362,58,0.213,0.106,0.237,0.319,0.305,0.279,0.171,10,47,91.9,22.6,2405,93.5,92.95,19,94,116,-0.5999999999999943,6.31,109,152,114,147,301,330,290
210,669294,"Campbell, Paul",468,44.9,0.367,0.306,0.429,0.673,0.455,0.403,0.311,18,49,91.8,20,2476,92.7,91.78,19,111,99,-0.9000000000000057,5.74,108,149,115,146,298,315,289
208,664337,"Yajure, Miguel",710,29.3,0.439,0.463,0.387,0.902,0.585,0.619,0.471,18,41,95.2,24.5,2340,92.2,91.82,11,80,128,-0.4000000000000057,6.15,108,151,116,150,299,321,296
208,543056,"Coulombe, Danny",759,27.4,0.269,0.173,0.267,0.442,0.342,0.358,0.284,14,52,92.1,11.6,2297,90.7,89.68,16,114,94,-1,5.8,102,152,113,146,300,330,293
207,607457,"Barraclough, Kyle",407,50.9,0.222,0.139,0.333,0.361,0.338,0.332,0.188,8,36,92.5,17.3,2382,93,93.14,29,94,113,0.09999999999999432,6.43,106,154,117,147,299,328,295
206,656818,"Overton, Connor",743,27.7,0.19,0.071,0.242,0.262,0.251,0.292,0.228,8,42,92.8,17.1,2235,91.7,91.27,14,97,109,-0.4000000000000057,6.11,116,155,123,149,293,317,295
205,674944,"Guenther, Sean",360,56.9,0.333,0.179,0.375,0.513,0.422,0.393,0.277,13,39,86.5,11.8,2233,93,92.58,23,96,109,-0.4000000000000057,6.02,103,148,116,147,302,323,287
205,434671,"Sánchez, Aníbal",1232,16.6,0.212,0.212,0.172,0.424,0.316,0.42,0.295,7,33,95.6,18.4,2065,89.9,89.91,10,74,131,0,6.26,111,154,122,148,299,315,299
204,666204,"Jiménez, Dany",539,37.8,0.308,0.096,0.326,0.404,0.337,0.36,0.298,16,52,92.8,11,2216,93.9,93.14,10,82,122,-0.8000000000000114,5.87,111,152,117,147,298,317,294
204,641447,"Castano, Daniel",910,22.4,0.351,0.228,0.375,0.579,0.409,0.405,0.355,20,57,87.2,14.5,2223,90.9,90.56,13,106,98,-0.30000000000001137,6.05,107,152,117,149,296,312,289
203,658551,"Fernández, Junior",705,28.8,0.348,0.217,0.4,0.565,0.445,0.403,0.307,16,46,89.9,7.5,2178,97.9,98.48,20,104,99,0.5999999999999943,6.63,110,153,124,147,295,313,292
201,605138,"Benjamin, Wes",461,43.6,0.286,0.171,0.333,0.457,0.405,0.42,0.289,10,35,92.1,27.6,2300,91.3,90.81,18,94,107,-0.5,6,112,155,121,147,300,325,296
201,681217,"Silseth, Chase",501,40.1,0.333,0.417,0.286,0.75,0.504,0.552,0.409,12,36,92.3,5.6,2349,95.4,94.54,16,78,123,-0.9000000000000057,5.93,114,153,113,155,295,319,292
200,661255,"López, Yoan",410,48.8,0.4,0.3,0.386,0.7,0.482,0.434,0.337,20,50,93.5,13.5,2183,95.8,96.78,12,93,107,1,6.84,112,156,121,151,303,331,305
198,608665,"Graveman, Kendall",1906,10.4,0.152,0.065,0.292,0.217,0.197,0.242,0.195,7,46,88.9,20.5,2351,96.5,96.4,38,109,89,-0.09999999999999432,6.27,111,151,117,149,291,323,298
198,667297,"Nance, Tommy",1207,16.4,0.2,0.244,0.231,0.444,0.359,0.375,0.227,9,45,92.4,24.1,2311,94.5,94.55,18,84,114,0,6.34,109,151,117,149,294,317,293
197,676083,"Junk, Janson",406,48.5,0.273,0.273,0.258,0.545,0.372,0.412,0.31,12,44,86.7,8,2364,92.5,92.31,15,91,106,-0.20000000000000284,6.15,114,156,115,151,300,324,298
196,660906,"Perez, Francisco",327,59.9,0.39,0.146,0.405,0.537,0.453,0.419,0.312,16,41,95.1,19.6,2116,93.2,92.47,12,84,112,-0.7000000000000028,5.83,109,153,121,147,297,314,294
196,686973,"Varland, Louie",411,47.7,0.231,0.282,0.259,0.513,0.347,0.34,0.235,9,39,89.3,22.4,2206,93.8,94.4,17,96,100,0.6000000000000085,6.72,112,156,120,148,291,319,286
192,595191,"Eickhoff, Jerad",440,43.6,0.379,0.448,0.3,0.828,0.505,0.5,0.402,22,58,91.1,17.6,2050,89.9,90.04,4,101,91,0.09999999999999432,6.4,112,154,111,145,301,329,299
191,656061,"Abreu, Albert",1349,14.2,0.257,0.2,0.28,0.457,0.414,0.444,0.307,9,35,89.8,12.8,2147,97.7,97.88,17,86,105,0.20000000000000284,6.51,111,153,119,149,296,323,295
189,663878,"Pearson, Nate",301,62.8,0.211,0.132,0.318,0.342,0.321,0.305,0.186,8,38,93.4,23.2,2201,97.8,98.15,23,75,114,0.29999999999999716,6.68,106,151,130,145,292,323,292
188,681810,"Warren, Austin",572,32.9,0.189,0.189,0.222,0.378,0.283,0.271,0.181,7,37,86.8,20.1,2332,93.7,88.27,13,73,115,-5.400000000000006,6.42,114,155,118,152,300,326,297
188,676606,"Margevicius, Nick",259,72.6,0.235,0.088,0.333,0.324,0.307,0.328,0.242,8,34,90.4,17.3,2172,89.5,90,13,84,104,0.5,6.69,108,153,114,146,299,325,298
187,596027,"Maples, Dillon",565,33.1,0.167,0.167,0.129,0.333,0.324,0.413,0.281,6,36,89.8,4.4,2658,95.1,95.12,11,77,110,0,6.08,114,154,117,149,292,316,293
186,678394,"Bello, Brayan",997,18.7,0.378,0.135,0.5,0.514,0.439,0.392,0.289,14,37,92.1,15.3,2202,97,96.96,16,79,107,0,6.34,108,156,111,151,293,328,295
186,668665,"Nogosek, Stephen",425,43.8,0.175,0.15,0.217,0.325,0.274,0.313,0.203,7,40,92.7,22.5,2281,94.8,94.6,22,89,97,-0.20000000000000284,6.32,110,155,124,150,299,324,297
182,519443,"Workman, Brandon",515,35.3,0.364,0.333,0.409,0.697,0.502,0.421,0.289,12,33,93.2,15,2050,91.1,93.21,17,76,106,2.1000000000000085,7.48,107,151,116,146,297,327,295
182,458708,"Tomlin, Josh",808,22.5,0.286,0.143,0.3,0.429,0.32,0.329,0.299,14,49,90.4,28.4,2311,88.9,87.96,11,91,91,-0.9000000000000057,5.76,110,151,133,147,301,321,293
180,663752,"Morris, Cody",404,44.6,0.371,0.314,0.385,0.686,0.491,0.426,0.301,13,35,90.3,23.7,2500,94.6,94.98,23,93,87,0.4000000000000057,6.48,112,154,117,149,298,312,292
179,669160,"May, Dustin",842,21.3,0.229,0.086,0.35,0.314,0.31,0.31,0.208,8,35,92.4,22.1,2337,98.2,98.59,26,94,85,0.3999999999999915,6.6,116,161,121,149,291,316,298
178,650668,"Mejía, Humberto",421,42.3,0.45,0.6,0.433,1.05,0.626,0.457,0.33,18,40,92.1,25.9,2168,92,91.44,16,101,77,-0.5999999999999943,6.07,112,154,122,150,296,323,291
178,656257,"Brigham, Jeff",419,42.5,0.212,0.242,0.208,0.455,0.316,0.316,0.229,7,33,92.5,23.5,2276,94.5,93.85,24,90,88,-0.5999999999999943,6.11,110,152,116,149,297,313,290
178,657376,"Schmidt, Clarke",1073,16.6,0.386,0.227,0.429,0.614,0.446,0.382,0.327,17,44,88.7,11.2,2513,94.4,94.2,14,87,91,-0.20000000000000284,6.06,111,152,112,152,290,325,290
176,570257,"Rodríguez, Joely",1617,10.9,0.324,0.189,0.455,0.514,0.416,0.369,0.229,12,37,87.1,21,2046,93.6,93.45,18,57,119,-0.19999999999998863,6.38,110,151,119,144,297,323,293
176,608334,"Fulmer, Carson",448,39.3,0.419,0.355,0.44,0.774,0.555,0.512,0.361,13,31,91.9,12.7,2278,93.2,93.13,12,67,109,-0.10000000000000853,6.24,111,155,120,148,296,321,291
176,669194,"Nelson, Ryne",253,69.6,0.111,0.2,0.094,0.311,0.217,0.244,0.165,5,45,92.2,25.3,2199,94.8,95.17,17,86,90,0.4000000000000057,6.66,111,151,124,151,294,321,296
175,543548,"Milone, Tommy",479,36.5,0.353,0.412,0.31,0.765,0.483,0.381,0.311,12,34,86.9,15.9,2163,85.6,85.05,5,65,110,-0.5999999999999943,6.04,109,153,121,146,289,318,288
174,623454,"Anderson, Drew",352,49.4,0.238,0.095,0.257,0.333,0.284,0.302,0.24,10,42,91.1,22.8,2128,92.5,92.47,20,89,85,0,6.32,113,157,124,148,304,328,297
173,519076,"Nelson, Jimmy",523,33.1,0.171,0.057,0.273,0.229,0.236,0.214,0.135,6,35,84.1,24.7,2613,93.8,94.27,16,63,110,0.5,6.44,110,157,112,150,299,318,293
173,605195,"Crick, Kyle",713,24.3,0.083,0.042,0.1,0.125,0.331,0.454,0.236,2,24,81.7,16.3,2306,92.5,92.79,11,54,119,0.29999999999999716,6.33,108,149,118,147,300,320,290
172,468504,"Chacín, Jhoulys",1856,9.3,0.25,0.2,0.273,0.45,0.368,0.341,0.241,10,40,90.9,17.9,2297,92.5,92.33,8,72,100,-0.20000000000000284,5.92,113,151,121,147,300,330,303
169,593619,"Tapia, Domingo",883,19.1,0.37,0.074,0.556,0.444,0.452,0.396,0.28,10,27,90.4,16.2,2299,97.8,96.97,10,73,96,-0.7999999999999972,5.92,108,151,117,146,300,322,297
168,542914,"Bass, Anthony",1945,8.6,0.255,0.234,0.231,0.489,0.35,0.388,0.298,12,47,94.7,16.5,2003,95.2,95.22,10,79,89,0,6.36,111,153,117,152,296,320,295
164,650496,"Mejía, J.C.",1041,15.8,0.321,0.429,0.316,0.75,0.486,0.446,0.316,9,28,96.4,11.1,2207,93.1,93,8,68,96,-0.09999999999999432,6.08,119,154,118,151,292,319,294
164,664157,"Bergen, Travis",188,87.2,0.161,0.129,0.154,0.29,0.314,0.357,0.198,5,31,85.9,20,2341,92.3,91.71,16,74,90,-0.5999999999999943,6.02,106,155,120,146,289,317,286
162,686613,"Brown, Hunter",309,52.4,0.167,0.067,0.238,0.233,0.246,0.303,0.234,5,30,93.6,14,2262,96.6,96.91,14,72,90,0.30000000000001137,6.59,114,154,115,149,290,326,295
161,594795,"Dayton, Grant",250,64.4,0.379,0.31,0.4,0.69,0.449,0.364,0.285,11,29,89.2,16.4,2186,91.5,91.71,18,82,79,0.20000000000000284,6.47,104,147,119,147,301,318,292
161,650204,"Ruiz, Norge",366,44,0.313,0.188,0.32,0.5,0.36,0.42,0.361,10,32,91.3,10.1,2250,93.1,93.3,9,69,92,0.20000000000000284,6.27,107,151,118,148,300,321,296
160,664714,"Newsome, Ljay",276,58,0.25,0.194,0.318,0.444,0.305,0.304,0.219,9,36,88.3,26.8,2036,92.6,92.07,24,94,66,-0.5,6.01,109,151,118,146,297,329,300
160,543045,"Conley, Adam",296,54.1,0.25,0.281,0.261,0.531,0.364,0.298,0.2,8,32,90.3,7.3,2340,95.7,95.49,18,87,73,-0.20000000000000284,6.47,104,153,116,149,298,322,295
159,682847,"Ortiz, Luis",275,57.8,0.114,0.057,0.154,0.171,0.238,0.292,0.185,4,35,87.5,12.2,2363,98.4,98.68,11,67,92,0.29999999999999716,6.51,107,151,113,148,291,321,287
158,641632,"Greene, Conner",447,35.3,0.324,0.135,0.367,0.459,0.37,0.4,0.332,12,37,87.2,17.7,2336,96,96.01,19,89,69,0,6.53,111,150,118,148,294,324,291
157,621248,"Garza Jr., Ralph",999,15.7,0.325,0.275,0.333,0.6,0.439,0.421,0.306,13,40,92.1,15.7,2217,91.8,91.7,13,80,77,-0.09999999999999432,6.26,117,162,124,152,294,325,296
157,657770,"Stout, Eric",450,34.9,0.333,0.2,0.409,0.533,0.439,0.403,0.268,10,30,96.3,19.1,2256,92.1,91.08,17,66,91,-1,5.82,106,151,118,148,299,321,294
