"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
268,640444,"Crowe, Wil",3551,7.5,0.308,0.192,0.366,0.5,0.36,0.362,0.308,16,52,93.6,10.2,2444,80.6,80.71,23,105,163,0.10000000000000853,6.45,110,153,116,149,299,321,293
264,666159,"Manning, Matt",2411,10.9,0.232,0.145,0.246,0.377,0.257,0.306,0.278,16,69,89.3,6.2,2290,79,79.6,17,128,136,0.5999999999999943,6.72,111,159,115,149,295,327,298
261,527048,"Perez, Martin",4839,5.4,0.457,0.371,0.483,0.829,0.527,0.388,0.301,16,35,87.4,14.9,2481,78.7,78.11,19,79,182,-0.6000000000000085,5.76,110,154,116,148,297,325,293
260,676879,"Ashby, Aaron",2410,10.8,0.229,0.2,0.292,0.429,0.32,0.3,0.218,8,35,87.6,-7.6,2589,79.6,78.37,26,78,182,-1.1999999999999886,5.58,108,151,117,146,297,319,296
258,641927,"Ober, Bailey",2330,11.1,0.212,0.231,0.235,0.442,0.298,0.31,0.237,11,52,87.3,7.4,2278,75.7,76.74,28,102,156,1,7.16,110,160,115,150,298,329,295
258,680694,"Bradish, Kyle",1993,12.9,0.233,0.067,0.298,0.3,0.253,0.254,0.229,14,60,87.9,-1.9,2517,83.2,83.1,25,107,151,-0.10000000000000853,6.4,110,156,114,149,300,322,296
254,666129,"Garrett, Braxton",2040,12.5,0.41,0.256,0.455,0.667,0.473,0.35,0.308,16,39,87.5,6.9,2243,77.9,77.63,26,103,151,-0.30000000000001137,6.22,104,151,114,148,299,316,286
253,621074,"Rucker, Michael",1404,18,0.211,0,0.273,0.211,0.194,0.256,0.248,12,57,87,8.2,2547,80.8,79.38,22,95,158,-1.3999999999999915,6.08,110,153,118,153,298,322,296
251,458681,"Lynn, Lance",4630,5.4,0.236,0.083,0.39,0.319,0.266,0.245,0.223,17,72,85.5,6.6,2489,82.1,82.07,32,110,141,0,6.29,112,154,115,150,297,325,294
248,669330,"Wells, Tyler",2543,9.8,0.238,0.095,0.294,0.333,0.266,0.206,0.175,10,42,83.4,20.3,2636,77.9,77.74,17,76,172,-0.20000000000000284,6.26,109,156,116,149,304,322,295
244,656629,"Kopech, Michael",3165,7.7,0.17,0.043,0.211,0.213,0.198,0.242,0.194,8,47,83.8,20.1,2413,78.4,78.14,26,102,142,-0.30000000000001137,6.41,112,152,108,150,297,325,298
244,592351,"Gray, Jon",4599,5.3,0.182,0.182,0.16,0.364,0.258,0.315,0.249,6,33,81,10.1,2589,76.6,76.58,20,72,172,0,6.35,118,154,116,150,297,327,302
243,663465,"Allard, Kolby",2353,10.3,0.273,0.255,0.306,0.527,0.335,0.291,0.246,15,55,88.5,15.8,1894,75.8,75.04,17,93,150,-0.7999999999999972,5.85,116,160,125,148,300,326,296
242,506433,"Darvish, Yu",5740,4.2,0.182,0,0.207,0.182,0.187,0.213,0.194,6,33,78,4.2,2629,72.2,71.98,24,86,156,-0.20000000000000284,6.53,117,161,129,146,296,320,308
239,622608,"Senzatela, Antonio",3926,6.1,0.2,0.031,0.271,0.231,0.209,0.265,0.237,13,65,88.3,17.4,2178,78,77.73,34,115,124,-0.29999999999999716,5.88,115,153,120,149,302,332,305
236,664192,"Lucchesi, Joey",646,36.5,0.204,0.02,0.333,0.224,0.203,0.206,0.18,10,49,88.2,17.8,2081,78.7,78.99,35,105,131,0.29999999999999716,6.29,113,152,113,150,301,326,299
234,670912,"Oviedo, Johan",2066,11.3,0.143,0,0.208,0.143,0.209,0.247,0.179,5,35,84.7,16.8,2441,77.5,78.47,21,78,156,1,6.96,114,153,111,149,298,321,299
234,663559,"Falter, Bailey",1847,12.7,0.281,0.375,0.316,0.656,0.404,0.318,0.245,9,32,89,15.5,2112,76.5,77.9,28,81,153,1.4000000000000057,7.26,108,152,118,146,305,324,283
233,458708,"Tomlin, Josh",808,28.8,0.413,0.261,0.515,0.674,0.455,0.378,0.348,19,46,90.7,16,2687,76.4,75.8,46,124,109,-0.6000000000000085,5.71,109,152,127,147,301,320,292
233,672710,"Contreras, Roansy",1634,14.3,0.206,0.118,0.222,0.324,0.254,0.292,0.231,7,34,86.6,12.5,2730,78.9,78.59,15,75,158,-0.30000000000001137,6.22,111,153,114,150,302,323,302
232,676710,"Crawford, Kutter",1353,17.1,0.269,0.192,0.293,0.462,0.321,0.283,0.25,14,52,89.7,9.3,2274,79.6,78.91,18,98,134,-0.6999999999999886,6.08,114,159,116,150,291,326,294
231,608371,"Sims, Lucas",944,24.5,0.27,0.108,0.45,0.378,0.329,0.294,0.224,10,37,88.4,17.6,3070,82.1,80.86,33,89,142,-1.1999999999999886,5.4,118,155,113,148,291,319,291
228,621219,"Mills, Alec",2238,10.2,0.425,0.2,0.457,0.625,0.461,0.381,0.317,17,40,81.8,17.4,2317,65.8,65.08,15,88,140,-0.7000000000000028,5.86,110,156,114,151,297,324,300
227,669022,"Gore, MacKenzie",1258,18,0.25,0.15,0.333,0.4,0.341,0.367,0.251,10,40,86.9,14.9,2293,80.8,81.57,29,91,136,0.7999999999999972,6.76,109,156,119,149,298,317,293
225,650556,"Abreu, Bryan",1708,13.2,0.211,0.026,0.348,0.237,0.238,0.226,0.18,8,38,88.1,5.3,2861,85.6,85.07,32,84,141,-0.5,6.15,115,156,117,151,290,321,294
224,615698,"Quantrill, Cal",5277,4.2,0.204,0.102,0.257,0.306,0.229,0.278,0.23,10,49,87.9,21,2407,82.1,80.92,20,93,131,-1.1999999999999886,6.3,116,156,117,151,291,314,291
220,592789,"Syndergaard, Noah",2052,10.7,0.255,0.149,0.367,0.404,0.282,0.207,0.2,12,47,77.8,17.7,2131,76.4,76.93,34,91,129,0.5,6.65,113,151,112,151,295,323,292
215,519293,"Smith, Will",2064,10.4,0.391,0.478,0.35,0.87,0.528,0.472,0.381,9,23,93.6,15,1996,77.4,76.81,17,64,151,-0.6000000000000085,6.01,106,151,117,144,309,325,293
214,608718,"Suter, Brent",2291,9.3,0.154,0.282,0.136,0.436,0.291,0.285,0.175,6,39,84.2,8.8,2296,78.7,78.72,20,79,135,0,6.87,112,154,120,148,297,321,298
211,621363,"Poche, Colin",974,21.7,0.191,0.234,0.222,0.426,0.279,0.263,0.211,9,47,82.6,33.6,2562,78.8,79.21,30,89,122,0.4000000000000057,7.1,106,156,113,149,299,324,295
209,607074,"Rodón, Carlos",5204,4,0.107,0.143,0.111,0.25,0.167,0.237,0.196,3,28,86.6,8.8,2418,79.2,78.97,13,57,152,-0.20000000000000284,6.14,111,154,115,149,299,321,290
208,608716,"Steckenrider, Drew",1294,16.1,0.261,0.13,0.344,0.391,0.304,0.283,0.23,12,46,91.1,5.1,2151,80.5,80.12,15,76,132,-0.4000000000000057,5.91,108,153,116,146,302,324,292
207,521230,"Hendriks, Liam",2079,10,0.136,0.136,0.286,0.273,0.173,0.127,0.111,6,44,88.6,13.4,2202,85.8,86.7,51,83,124,0.9000000000000057,6.82,116,152,116,150,297,321,299
206,657006,"Steele, Justin",2996,6.9,0.171,0.143,0.278,0.314,0.218,0.216,0.172,6,35,92.1,10.9,2578,78.8,78.73,21,63,143,-0.09999999999999432,6.26,105,151,115,148,302,321,296
