"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
169,592836,"Walker, Taijuan",5047,3.3,0.148,0.111,0.13,0.259,0.22,0.273,0.189,4,27,89.3,19.4,2330,88.6,88.06,8,67,102,-0.5,5.91,116,163,117,150,297,328,303
164,543475,"Lyles, Jordan",5952,2.8,0.326,0.14,0.406,0.465,0.354,0.355,0.31,14,43,91,9.1,2493,85.6,86.56,21,81,83,1,6.7,112,158,121,149,298,323,300
160,693821,"Elder, Bryce",873,18.3,0.161,0.226,0.115,0.387,0.259,0.32,0.218,5,31,82.4,11,2153,90.5,89.79,4,67,93,-0.7000000000000028,5.81,118,154,130,147,296,327,309
158,664139,"Gibaut, Ian",798,19.8,0.536,0.321,0.56,0.857,0.615,0.443,0.339,15,28,88.5,9.4,2356,92.4,93.21,8,62,96,0.7999999999999972,6.88,112,149,117,145,290,318,293
155,641726,"Jefferies, Daulton",831,18.7,0.271,0.229,0.268,0.5,0.343,0.301,0.236,13,48,88.4,13.3,2170,89.9,89.27,18,83,72,-0.6000000000000085,5.87,110,149,120,144,299,316,295
155,650633,"King, Michael",1785,8.7,0.225,0.175,0.276,0.4,0.312,0.332,0.233,9,40,90.7,21.7,2407,87.9,87.84,21,73,82,-0.10000000000000853,6.13,109,153,120,149,300,328,287
155,640470,"Alzolay, Adbert",2148,7.2,0.263,0.211,0.258,0.474,0.338,0.367,0.305,10,38,85.6,10.2,2383,90.2,90.32,19,97,58,0.09999999999999432,6.28,112,156,115,152,296,324,299
153,572888,"Greene, Shane",518,29.5,0.188,0.094,0.208,0.281,0.298,0.295,0.188,6,32,85.1,29.3,2468,87.4,86.76,20,77,76,-0.6000000000000085,5.56,112,157,130,145,297,317,292
152,592346,"González, Chi Chi",2011,7.6,0.263,0.158,0.29,0.421,0.32,0.316,0.275,10,38,89.2,2.7,2524,87.8,87.13,13,71,80,-0.7000000000000028,5.83,110,152,123,147,302,334,305
150,592612,"Osich, Josh",231,64.9,0.222,0.111,0.233,0.333,0.292,0.296,0.225,8,36,85.6,3.7,2231,87.2,86.74,15,72,78,-0.5,5.73,112,151,112,147,289,318,292
147,621057,"Garza, Justin",503,29.2,0.313,0.219,0.32,0.531,0.385,0.401,0.327,10,32,95.4,2.9,2326,89.8,89.35,13,63,84,-0.5,5.88,112,152,120,150,289,313,290
146,456713,"Bush, Matt",978,14.9,0.321,0.286,0.368,0.607,0.396,0.295,0.26,9,28,90.7,1.7,2618,92.9,92.7,18,62,84,-0.20000000000000284,6.2,114,153,118,148,301,321,297
134,664074,"Ponce, Cody",712,18.8,0.346,0.308,0.389,0.654,0.438,0.411,0.301,9,26,83.5,1,2320,89.4,91.12,18,72,62,1.6999999999999886,7.04,111,152,122,148,301,320,292
